web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien-src
"1772354999-668","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Berger Allemand","150 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4875998_uploaded_image1_1722728517.jpg"
"1772354999-669","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Caniche","150 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4867390_uploaded_image1_1722338649.jpg"
"1772354999-670","https://sn.coinafrique.com/categorie/chiens?page=3","Bichons maltin pure race","250 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4865327_uploaded_image1_1722209598.jpg"
"1772354999-671","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots berger allemand","150 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4858734_uploaded_image1_1721829571.jpg"
"1772354999-672","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots Golden retriever","650 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4853861_uploaded_image1_1721576301.jpg"
"1772354999-673","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Chiwawa","550 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4853647_uploaded_image1_1721564020.jpg"
"1772354999-674","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Husky","200 000CFA","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_4852383_uploaded_image1_1721477152.jpg"
"1772354999-675","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Cane Corso","Prix sur demande","location_onMariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4851447_uploaded_image1_1721414706.jpg"
"1772354999-676","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Belgian Malinois charbonne","250 000CFA","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4850412_uploaded_image1_1721376820.jpg"
"1772354999-677","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots Rottweiler","250 000CFA","location_onMariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4848898_uploaded_image1_1721301203.jpg"
"1772354999-678","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots spitz nain","800 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4845887_uploaded_image1_1721141629.jpg"
"1772354999-679","https://sn.coinafrique.com/categorie/chiens?page=3","Berger allemand","150 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_4845561_uploaded_image1_1721130362.jpg"
"1772354999-680","https://sn.coinafrique.com/categorie/chiens?page=3","Berger Allemand","150 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4840125_uploaded_image1_1720797730.jpg"
"1772354999-681","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots Berger Allemand","350 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4837526_uploaded_image1_1720683729.jpg"
"1772354999-682","https://sn.coinafrique.com/categorie/chiens?page=3","Berger Allemand poil long","150 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4834152_uploaded_image1_1720526802.jpg"
"1772354999-683","https://sn.coinafrique.com/categorie/chiens?page=3","Chiens de race","250 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4829755_uploaded_image1_1720296424.jpg"
"1772354999-684","https://sn.coinafrique.com/categorie/chiens?page=3","Chiens de race","500 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4829728_uploaded_image1_1720295748.jpg"
"1772354999-685","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots Berger Allemand","160 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4817314_uploaded_image1_1719692246.jpg"
"1772354999-686","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Husky pur sang","250 000CFA","location_onOuest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4814513_uploaded_image1_1719531765.jpg"
"1772354999-687","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots dog canaries","Prix sur demande","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4808208_uploaded_image1_1719236144.jpg"
"1772354999-688","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Malinois 4 mois","275CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4807147_uploaded_image2_1719173692.jpeg"
"1772354999-689","https://sn.coinafrique.com/categorie/chiens?page=3","Chien Malinois","77 963 888CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4806294_uploaded_image1_1719106703.jpg"
"1772354999-690","https://sn.coinafrique.com/categorie/chiens?page=3","Bichon Maltais","779 638 883CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4806292_uploaded_image1_1719106602.jpg"
"1772354999-691","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot malinois femelle","250 000CFA","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_4795597_uploaded_image1_1718373916.jpg"
"1772354999-692","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots Berger Allemand","400 000CFA","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_4764005_uploaded_image1_1716798431.jpg"
"1772354999-693","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots Berger XL","250 000CFA","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_4758802_uploaded_image1_1716485273.jpg"
"1772354999-694","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Malinois","290CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4755803_uploaded_image1_1716366578.jpg"
"1772354999-695","https://sn.coinafrique.com/categorie/chiens?page=3","Chien Husky","300 000CFA","location_onOuest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4755258_uploaded_image1_1716323395.jpg"
"1772354999-696","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots","20 000CFA","location_onGorée, Dakar, Sénégal","https://images.coinafrique.com/thumb_4740260_uploaded_image1_1715562134.jpg"
"1772354999-697","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Bichon","150 000CFA","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4739575_uploaded_image1_1715527231.jpg"
"1772354999-698","https://sn.coinafrique.com/categorie/chiens?page=3","Rottweiler","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4727689_uploaded_image1_1714948146.jpg"
"1772354999-699","https://sn.coinafrique.com/categorie/chiens?page=3","Berger Allemand Femelle","500 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4717577_uploaded_image1_1714468820.jpg"
"1772354999-700","https://sn.coinafrique.com/categorie/chiens?page=3","Chien Berger Allemand","200 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4716925_uploaded_image1_1714422080.jpg"
"1772354999-701","https://sn.coinafrique.com/categorie/chiens?page=3","Femelle Apbt Brinze","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4711619_uploaded_image1_1714093089.jpg"
"1772354999-702","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Malinois","779 638 883CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4695228_uploaded_image1_1713282119.jpg"
"1772354999-703","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Bichon Maltais","777 621 466CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4683644_uploaded_image1_1712667997.jpg"
"1772354999-704","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots Malinois","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4681737_uploaded_image1_1712574717.jpg"
"1772354999-705","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Ridgback","500 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_4680610_uploaded_image1_1712497780.jpg"
"1772354999-706","https://sn.coinafrique.com/categorie/chiens?page=3","Malinois mal","250CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4679677_uploaded_image1_1712423347.jpg"
"1772354999-707","https://sn.coinafrique.com/categorie/chiens?page=3","Chien Berger Allemand","310 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_4679501_uploaded_image1_1712415418.jpg"
"1772354999-708","https://sn.coinafrique.com/categorie/chiens?page=3","Chiots Bichons Maltais","100 000CFA","location_onOuest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4672174_uploaded_image1_1712086423.jpg"
"1772355002-709","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rottweiler","290 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5453153_uploaded_image1_1754039656.jpg"
"1772355002-710","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","120 000CFA","location_onLac rose, Sénégal","https://images.coinafrique.com/thumb_5443216_uploaded_image1_1753548558.jpg"
"1772355002-711","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger allemand","150 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5439144_uploaded_image1_1753362359.jpg"
"1772355002-712","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon maltes","180 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5435956_uploaded_image1_1753216215.jpg"
"1772355002-713","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Berger allemand","180 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_5429666_uploaded_image1_1752845223.jpg"
"1772355002-714","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","150 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5387119_uploaded_image2_1750623407.jpeg"
"1772355002-715","https://sn.coinafrique.com/categorie/chiens?page=2","Bichon maltaise","150 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5386842_uploaded_image1_1750611237.jpg"
"1772355002-716","https://sn.coinafrique.com/categorie/chiens?page=2","Chien Boerboell","650 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5386827_uploaded_image1_1750610656.jpg"
"1772355002-717","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger allemand","170CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5425744_uploaded_image1_1752657035.jpg"
"1772355002-718","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Cane Corso","400 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400421_uploaded_image1_1751373309.jpg"
"1772355002-719","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Husky","300 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5397542_uploaded_image1_1751222051.jpg"
"1772355002-720","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Husky","Prix sur demande","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5397530_uploaded_image1_1751220841.jpg"
"1772355002-721","https://sn.coinafrique.com/categorie/chiens?page=2","Berger Malinois Métis","200 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5389289_uploaded_image1_1750742046.jpg"
"1772355002-722","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Husky male","350 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5385417_uploaded_image1_1750511517.jpg"
"1772355002-723","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger malinois","300 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_5384862_uploaded_image1_1750465161.jpg"
"1772355002-724","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Bichons Maltais","150 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5383547_uploaded_image1_1750415126.jpg"
"1772355002-725","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5379393_uploaded_image1_1750190380.jpg"
"1772355002-726","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","160 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5379204_uploaded_image1_1750179653.jpg"
"1772355002-727","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Bichons maltais","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5377145_uploaded_image1_1750084686.jpg"
"1772355002-728","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger allemand","150 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5376933_uploaded_image1_1750077698.jpg"
"1772355002-729","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots malamute pure","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5368072_uploaded_image1_1749564175.jpg"
"1772355002-730","https://sn.coinafrique.com/categorie/chiens?page=2","Métisse rock berger","75 000CFA","location_onMamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5360685_uploaded_image1_1749060096.06.jpeg"
"1772355002-731","https://sn.coinafrique.com/categorie/chiens?page=2","Husky et Rotweiller","300 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5357616_uploaded_image1_1748916757.jpg"
"1772355002-732","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots bichon","200 000CFA","location_onMamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5357093_uploaded_image1_1748892640.jpg"
"1772355002-733","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Bouvier Bernois","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5356412_uploaded_image1_1748869590.jpg"
"1772355002-734","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Américain","200CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5353266_uploaded_image1_1748682865.jpg"
"1772355002-735","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Berger Allemand","175 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5352744_uploaded_image2_1748635949.jpeg"
"1772355002-736","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Husky","300 000CFA","location_onOuest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341514_uploaded_image1_1747985445.jpg"
"1772355002-737","https://sn.coinafrique.com/categorie/chiens?page=2","Chien","130 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341402_uploaded_image1_1747971696.jpg"
"1772355002-738","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Malinois","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5341165_uploaded_image1_1747948139.jpg"
"1772355002-739","https://sn.coinafrique.com/categorie/chiens?page=2","Berger Allemand","150 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5340528_uploaded_image1_1747919294.jpg"
"1772355002-740","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Boerboul","275CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5338244_uploaded_image1_1747822800.jpg"
"1772355002-741","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","250 000CFA","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_5336125_uploaded_image1_1747687556.jpg"
"1772355002-742","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Pitbull Terrier","250 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5335882_uploaded_image1_1747679076.jpg"
"1772355002-743","https://sn.coinafrique.com/categorie/chiens?page=2","Chien de salon","150 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332506_uploaded_image1_1747475557.jpg"
"1772355002-744","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Husky","300 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5328800_uploaded_image1_1747289408.jpg"
"1772355002-745","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Havanais","150 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326499_uploaded_image1_1747172729.jpg"
"1772355002-746","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Spitz Nain","800 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5326291_uploaded_image1_1747165396.jpg"
"1772355002-747","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","115 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326102_uploaded_image1_1747153443.jpg"
"1772355002-748","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rottweiller","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5323434_uploaded_image1_1747041206.jpg"
"1772355002-749","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Husky","Prix sur demande","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5322117_uploaded_image1_1746933372.jpg"
"1772355002-750","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5321857_uploaded_image1_1746909799.jpg"
"1772355002-751","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","150 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5321695_uploaded_image1_1746899509.jpg"
"1772355002-752","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rotweiller","350 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5321351_uploaded_image1_1746881645.jpg"
"1772355002-753","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Cavalier king","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5319622_uploaded_image1_1746790053.jpg"
"1772355002-754","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger allemand","200 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5317080_uploaded_image1_1746680060.jpg"
"1772355002-755","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Labradors","120 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5316749_uploaded_image1_1746650873.jpg"
"1772355002-756","https://sn.coinafrique.com/categorie/chiens?page=2","Vente Berger Femelle","400CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5305053_uploaded_image1_1746020493.jpg"
"1772355002-757","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Pitbull Terrier","Prix sur demande","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_5303725_uploaded_image1_1745943692.jpg"
"1772355002-758","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot","380 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5302773_uploaded_image1_1745911831.jpg"
"1772355002-759","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot femelle cane corso","350 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5299584_uploaded_image1_1745674318.jpg"
"1772355002-760","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","200 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5298958_uploaded_image1_1745627639.jpg"
"1772355002-761","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger allemand","250 000CFA","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_5290700_uploaded_image1_1745194550.jpg"
"1772355002-762","https://sn.coinafrique.com/categorie/chiens?page=2","Chiens malinois","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5277780_uploaded_image1_1744399979.jpg"
"1772355002-763","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Havanais","150 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5272964_uploaded_image2_1744165161.jpeg"
"1772355002-764","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","150 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5268192_uploaded_image1_1743934250.jpg"
"1772355002-765","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Dalmatiens","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5256321_uploaded_image1_1743258183.jpg"
"1772355002-766","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Pitbull","150 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5253443_uploaded_image1_1743081531.jpg"
"1772355002-767","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Husky","200 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5253441_uploaded_image1_1743081336.jpg"
"1772355002-768","https://sn.coinafrique.com/categorie/chiens?page=2","Chiens malinois","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5251605_uploaded_image1_1742991471.jpg"
"1772355002-769","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5249300_uploaded_image1_1742862357.jpg"
"1772355002-770","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5249290_uploaded_image1_1742861930.jpg"
"1772355002-771","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots  Cane Corso","400 000CFA","location_onSicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5243684_uploaded_image1_1742560976.jpg"
"1772355002-772","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Berger Allemand","300 000CFA","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_5228717_uploaded_image1_1741792512.jpg"
"1772355002-773","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots","150 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5222994_uploaded_image1_1741542631.jpg"
"1772355002-774","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Boerbull","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5222921_uploaded_image1_1741538962.jpg"
"1772355002-775","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Boerbull","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5222912_uploaded_image1_1741538659.jpg"
"1772355002-776","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","150 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5222675_uploaded_image1_1741529199.jpg"
"1772355002-777","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","175 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5221815_uploaded_image2_1741461038.jpeg"
"1772355002-778","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Malinois","250 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5213981_uploaded_image1_1741092394.jpg"
"1772355002-779","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rott","300 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_5213979_uploaded_image1_1741092307.jpg"
"1772355002-780","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","400 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5199105_uploaded_image1_1740305314.jpg"
"1772355002-781","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rott","200 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_5192129_uploaded_image1_1739908831.jpg"
"1772355002-782","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Husky Sibérien","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5186967_uploaded_image1_1739620133.jpg"
"1772355002-783","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","130 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_5186005_uploaded_image1_1739548062.jpg"
"1772355002-784","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Dogo Canario","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5178208_uploaded_image1_1739149958.jpg"
"1772355002-785","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rottweiler","350 000CFA","location_onSacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5161997_uploaded_image1_1738308372.jpg"
"1772355002-786","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Doberman","400 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5158454_uploaded_image1_1738138116.jpg"
"1772355002-787","https://sn.coinafrique.com/categorie/chiens?page=2","Chien Rottewaler","300 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5155571_uploaded_image1_1737992590.jpg"
"1772355002-788","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Labrador","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1772355002-789","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Bichons","175 000CFA","location_onMamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5133780_uploaded_image1_1736845188.jpg"
"1772355002-790","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","130 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5131922_uploaded_image1_1736729395.jpg"
"1772355002-791","https://sn.coinafrique.com/categorie/chiens?page=2","Chien","275CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5124976_uploaded_image1_1736338081.jpg"
"1772355002-792","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","210 000CFA","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_5114394_uploaded_image1_1735682024.jpg"
"1772355005-793","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots","150 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_5782568_uploaded_image1_1771523397.jpg"
"1772355005-794","https://sn.coinafrique.com/categorie/chiens?page=1","Berger Belge Malinois","250 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5777856_uploaded_image1_1771313983.jpg"
"1772355005-795","https://sn.coinafrique.com/categorie/chiens?page=1","Chien","100 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_5769939_uploaded_image1_1770828331.jpg"
"1772355005-796","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bouledogues français","Prix sur demande","location_onPoint E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5757166_uploaded_image1_1770160169.jpg"
"1772355005-797","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","150 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5751732_uploaded_image1_1769889114.jpg"
"1772355005-798","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5735854_uploaded_image1_1769103978.jpg"
"1772355005-799","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Samoyède","Prix sur demande","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5735842_uploaded_image1_1769103800.jpg"
